	f1	f2	f3	clase
1301	0.0214443	4.37995	-1.91867	0
1302	0.0214443	4.37995	-1.91867	0
1303	0.0214443	4.37995	-1.91867	0
1304	0.0214443	4.37995	-1.91867	0
1305	0.0214443	4.37995	-1.91867	0
1306	0.0214443	4.37995	-1.91867	0
1307	0.0214443	4.37995	-1.91867	0
1308	0.0214443	4.37995	-1.91867	0
1309	0.0214443	4.37995	-1.91867	0
1310	0.0214443	4.37995	-1.91867	0
1311	0.0214443	4.37995	-1.91867	0
1312	0.0214443	4.37995	-1.91867	0
1313	0.0214443	4.37995	-1.91867	0
1314	0.0214443	4.37995	-1.91867	0
1315	0.0214443	4.37995	-1.91867	0
1316	0.0214443	4.37995	-1.91867	0
1317	0.965424	-0.22821	0.520957	1
1318	0.965424	-0.22821	0.520957	1
1319	0.965424	-0.22821	0.520957	1
1320	0.965424	-0.22821	0.520957	1
1321	0.965424	-0.22821	0.520957	1
1322	0.965424	-0.22821	0.520957	1
1323	0.965424	-0.22821	0.520957	1
1324	0.965424	-0.22821	0.520957	1
1325	0.965424	-0.22821	0.520957	1
1326	0.965424	-0.22821	0.520957	1
1327	0.965424	-0.22821	0.520957	1
1328	0.965424	-0.22821	0.520957	1
1329	0.965424	-0.22821	0.520957	1
1330	0.965424	-0.22821	0.520957	1
1331	0.965424	-0.22821	0.520957	1
1332	0.965424	-0.22821	0.520957	1
1333	0.965424	-0.22821	0.520957	1
1334	0.965424	-0.22821	0.520957	1
1335	0.965424	-0.22821	0.520957	1
1336	0.965424	-0.22821	0.520957	1
1337	0.965424	-0.22821	0.520957	1
1338	0.965424	-0.22821	0.520957	1
1339	0.965424	-0.22821	0.520957	1
1340	0.965424	-0.22821	0.520957	1
1341	0.965424	-0.22821	0.520957	1
1342	0.965424	-0.22821	0.520957	1
1343	0.965424	-0.22821	0.520957	1
1344	0.965424	-0.22821	0.520957	1
1345	0.965424	-0.22821	0.520957	1
1346	0.965424	-0.22821	0.520957	1
1347	0.965424	-0.22821	0.520957	1
1348	0.965424	-0.22821	0.520957	1
1349	0.965424	-0.22821	0.520957	1
1350	0.965424	-0.22821	0.520957	1
1351	0.965424	-0.22821	0.520957	1
1352	0.965424	-0.22821	0.520957	1
1353	0.965424	-0.22821	0.520957	1
1354	0.965424	-0.22821	0.520957	1
1355	0.965424	-0.22821	0.520957	1
1356	0.965424	-0.22821	0.520957	1
1357	0.965424	-0.22821	0.520957	1
1358	0.965424	-0.22821	0.520957	1
1359	0.965424	-0.22821	0.520957	1
1360	0.965424	-0.22821	0.520957	1
1361	0.965424	-0.22821	0.520957	1
1362	0.965424	-0.22821	0.520957	1
1363	0.965424	-0.22821	0.520957	1
1364	0.965424	-0.22821	0.520957	1
1365	0.965424	-0.22821	0.520957	1
1366	0.965424	-0.22821	0.520957	1
1367	0.965424	-0.22821	0.520957	1
1368	0.965424	-0.22821	0.520957	1
1369	0.965424	-0.22821	0.520957	1
1370	0.965424	-0.22821	0.520957	1
1371	0.965424	-0.22821	0.520957	1
1372	0.965424	-0.22821	0.520957	1
1373	0.965424	-0.22821	0.520957	1
1374	0.965424	-0.22821	0.520957	1
1375	0.965424	-0.22821	0.520957	1
1376	0.965424	-0.22821	0.520957	1
1377	0.965424	-0.22821	0.520957	1
1378	0.965424	-0.22821	0.520957	1
1379	0.965424	-0.22821	0.520957	1
1380	0.965424	-0.22821	0.520957	1
1381	0.965424	-0.22821	0.520957	1
1382	0.965424	-0.22821	0.520957	1
1383	0.965424	-0.22821	0.520957	1
1384	0.965424	-0.22821	0.520957	1
1385	0.965424	-0.22821	0.520957	1
1386	0.965424	-0.22821	0.520957	1
1387	0.965424	-0.22821	0.520957	1
1388	0.965424	-0.22821	0.520957	1
1389	0.965424	-0.22821	0.520957	1
1390	0.965424	-0.22821	0.520957	1
1391	0.965424	-0.22821	0.520957	1
1392	0.965424	-0.22821	0.520957	1
1393	0.965424	-0.22821	0.520957	1
1394	0.965424	-0.22821	0.520957	1
1395	0.965424	-0.22821	0.520957	1
1396	0.965424	-0.22821	0.520957	1
1397	0.965424	-0.22821	0.520957	1
1398	0.965424	-0.22821	0.520957	1
1399	0.965424	-0.22821	0.520957	1
1400	0.965424	-0.22821	0.520957	1
1401	0.965424	-0.22821	0.520957	1
1402	0.965424	-0.22821	0.520957	1
1403	0.965424	-0.22821	0.520957	1
1404	0.965424	-0.22821	0.520957	1
1405	0.965424	-0.22821	0.520957	1
1406	0.965424	-0.22821	0.520957	1
1407	0.965424	-0.22821	0.520957	1
1408	0.965424	-0.22821	0.520957	1
1409	0.965424	-0.22821	0.520957	1
1410	0.965424	-0.22821	0.520957	1
1411	0.965424	-0.22821	0.520957	1
1412	0.965424	-0.22821	0.520957	1
1413	0.965424	-0.22821	0.520957	1
1414	0.965424	-0.22821	0.520957	1
1415	0.965424	-0.22821	0.520957	1
1416	0.965424	-0.22821	0.520957	1
1417	0.965424	-0.22821	0.520957	1
1418	0.965424	-0.22821	0.520957	1
1419	0.965424	-0.22821	0.520957	1
1420	0.965424	-0.22821	0.520957	1
1421	0.965424	-0.22821	0.520957	1
1422	0.965424	-0.22821	0.520957	1
1423	0.965424	-0.22821	0.520957	1
1424	0.965424	-0.22821	0.520957	1
1425	0.965424	-0.22821	0.520957	1
1426	0.965424	-0.22821	0.520957	1
1427	0.965424	-0.22821	0.520957	1
1428	0.965424	-0.22821	0.520957	1
1429	0.965424	-0.22821	0.520957	1
1430	0.965424	-0.22821	0.520957	1
1431	0.965424	-0.22821	0.520957	1
1432	0.965424	-0.22821	0.520957	1
1433	0.965424	-0.22821	0.520957	1
1434	0.965424	-0.22821	0.520957	1
1435	0.965424	-0.22821	0.520957	1
1436	0.965424	-0.22821	0.520957	1
1437	0.965424	-0.22821	0.520957	1
1438	0.965424	-0.22821	0.520957	1
1439	0.965424	-0.22821	0.520957	1
1440	0.965424	-0.22821	0.520957	1
1441	0.965424	-0.22821	0.520957	1
1442	0.965424	-0.22821	0.520957	1
1443	0.965424	-0.22821	0.520957	1
1444	0.965424	-0.22821	0.520957	1
1445	0.965424	-0.22821	0.520957	1
1446	0.965424	-0.22821	0.520957	1
1447	0.965424	-0.22821	0.520957	1
1448	0.965424	-0.22821	0.520957	1
1449	0.965424	-0.22821	0.520957	1
1450	0.965424	-0.22821	0.520957	1
1451	0.965424	-0.22821	0.520957	1
1452	0.965424	-0.22821	0.520957	1
1453	0.965424	-0.22821	0.520957	1
1454	0.965424	-0.22821	0.520957	1
1455	0.965424	-0.22821	0.520957	1
1456	0.965424	-0.22821	0.520957	1
1457	0.965424	-0.22821	0.520957	1
1458	0.965424	-0.22821	0.520957	1
1459	0.965424	-0.22821	0.520957	1
1460	0.965424	-0.22821	0.520957	1
1461	0.965424	-0.22821	0.520957	1
1462	0.965424	-0.22821	0.520957	1
1463	0.965424	-0.22821	0.520957	1
1464	0.965424	-0.22821	0.520957	1
1465	0.965424	-0.22821	0.520957	1
1466	0.965424	-0.22821	0.520957	1
1467	0.965424	-0.22821	0.520957	1
1468	0.965424	-0.22821	0.520957	1
1469	0.965424	-0.22821	0.520957	1
1470	0.965424	-0.22821	0.520957	1
1471	0.965424	-0.22821	0.520957	1
1472	0.965424	-0.22821	0.520957	1
1473	0.965424	-0.22821	0.520957	1
1474	0.965424	-0.22821	0.520957	1
1475	0.965424	-0.22821	0.520957	1
1476	0.965424	-0.22821	0.520957	1
1477	0.965424	-0.22821	0.520957	1
1478	0.965424	-0.22821	0.520957	1
1479	0.965424	-0.22821	0.520957	1
1480	0.965424	-0.22821	0.520957	1
1481	0.965424	-0.22821	0.520957	1
1482	0.965424	-0.22821	0.520957	1
1483	0.965424	-0.22821	0.520957	1
1484	0.965424	-0.22821	0.520957	1
1485	0.965424	-0.22821	0.520957	1
1486	0.965424	-0.22821	0.520957	1
1487	0.965424	-0.22821	0.520957	1
1488	0.965424	-0.22821	0.520957	1
1489	0.965424	-0.22821	0.520957	1
1490	0.965424	-0.22821	0.520957	1
1491	0.965424	-0.22821	0.520957	1
1492	0.965424	-0.22821	0.520957	1
1493	0.965424	-0.22821	0.520957	1
1494	0.965424	-0.22821	0.520957	1
1495	0.965424	-0.22821	0.520957	1
1496	0.965424	-0.22821	0.520957	1
1497	0.965424	-0.22821	0.520957	1
1498	0.965424	-0.22821	0.520957	1
1499	0.965424	-0.22821	0.520957	1
1500	0.965424	-0.22821	0.520957	1
1501	0.965424	-0.22821	0.520957	1
1502	0.965424	-0.22821	0.520957	1
1503	0.965424	-0.22821	0.520957	1
1504	0.965424	-0.22821	0.520957	1
1505	0.965424	-0.22821	0.520957	1
1506	0.965424	-0.22821	0.520957	1
1507	0.965424	-0.22821	0.520957	1
1508	0.965424	-0.22821	0.520957	1
1509	0.965424	-0.22821	0.520957	0
1510	0.965424	-0.22821	0.520957	0
1511	0.965424	-0.22821	0.520957	0
1512	0.965424	-0.22821	0.520957	0
1513	0.965424	-0.22821	0.520957	0
1514	0.965424	-0.22821	0.520957	0
1515	0.965424	-0.22821	0.520957	0
1516	0.965424	-0.22821	0.520957	0
1517	0.965424	-0.22821	0.520957	0
1518	0.965424	-0.22821	0.520957	0
1519	0.965424	-0.22821	0.520957	0
1520	0.965424	-0.22821	0.520957	0
1521	0.965424	-0.22821	0.520957	0
1522	0.965424	-0.22821	0.520957	0
1523	0.965424	-0.22821	0.520957	0
1524	0.965424	-0.22821	0.520957	0
1525	0.965424	-0.22821	0.520957	0
1526	0.965424	-0.22821	0.520957	0
1527	0.965424	-0.22821	0.520957	0
1528	0.965424	-0.22821	0.520957	0
1529	0.965424	-0.22821	0.520957	0
1530	0.965424	-0.22821	0.520957	0
1531	0.965424	-0.22821	0.520957	0
1532	0.965424	-0.22821	0.520957	0
1533	0.965424	-0.22821	0.520957	0
1534	0.965424	-0.22821	0.520957	0
1535	0.965424	-0.22821	0.520957	0
1536	0.965424	-0.22821	0.520957	0
1537	0.965424	-0.22821	0.520957	0
1538	0.965424	-0.22821	0.520957	0
1539	0.965424	-0.22821	0.520957	0
1540	0.965424	-0.22821	0.520957	0
1541	0.965424	-0.22821	0.520957	0
1542	0.965424	-0.22821	0.520957	0
1543	0.965424	-0.22821	0.520957	0
1544	0.965424	-0.22821	0.520957	0
1545	0.965424	-0.22821	0.520957	0
1546	0.965424	-0.22821	0.520957	0
1547	0.965424	-0.22821	0.520957	0
1548	0.965424	-0.22821	0.520957	0
1549	0.965424	-0.22821	0.520957	0
1550	0.965424	-0.22821	0.520957	0
1551	0.965424	-0.22821	0.520957	0
1552	0.965424	-0.22821	0.520957	0
1553	0.965424	-0.22821	0.520957	0
1554	0.965424	-0.22821	0.520957	0
1555	0.965424	-0.22821	0.520957	0
1556	0.965424	-0.22821	0.520957	0
1557	0.965424	-0.22821	0.520957	0
1558	0.965424	-0.22821	0.520957	0
1559	0.965424	-0.22821	0.520957	0
1560	0.965424	-0.22821	0.520957	0
1561	0.965424	-0.22821	0.520957	0
1562	0.965424	-0.22821	0.520957	0
1563	0.965424	-0.22821	0.520957	0
1564	0.965424	-0.22821	0.520957	0
1565	0.965424	-0.22821	0.520957	0
1566	0.965424	-0.22821	0.520957	0
1567	0.965424	-0.22821	0.520957	0
1568	0.965424	-0.22821	0.520957	0
1569	0.965424	-0.22821	0.520957	0
1570	0.965424	-0.22821	0.520957	0
1571	0.965424	-0.22821	0.520957	0
1572	0.965424	-0.22821	0.520957	0
1573	0.965424	-0.22821	0.520957	0
1574	0.965424	-0.22821	0.520957	0
1575	0.965424	-0.22821	0.520957	0
1576	0.965424	-0.22821	0.520957	0
1577	0.965424	-0.22821	0.520957	0
1578	0.965424	-0.22821	0.520957	0
1579	0.965424	-0.22821	0.520957	0
1580	0.965424	-0.22821	0.520957	0
1581	0.965424	-0.22821	0.520957	0
1582	0.965424	-0.22821	0.520957	0
1583	0.965424	-0.22821	0.520957	0
1584	0.965424	-0.22821	0.520957	0
1585	0.965424	-0.22821	0.520957	0
1586	0.965424	-0.22821	0.520957	0
1587	0.965424	-0.22821	0.520957	0
1588	0.965424	-0.22821	0.520957	0
1589	0.965424	-0.22821	0.520957	0
1590	0.965424	-0.22821	0.520957	0
1591	0.965424	-0.22821	0.520957	0
1592	0.965424	-0.22821	0.520957	0
1593	0.965424	-0.22821	0.520957	0
1594	0.965424	-0.22821	0.520957	0
1595	0.965424	-0.22821	0.520957	0
1596	0.965424	-0.22821	0.520957	0
1597	0.965424	-0.22821	0.520957	0
1598	0.965424	-0.22821	0.520957	0
1599	0.965424	-0.22821	0.520957	0
1600	0.965424	-0.22821	0.520957	0
1601	0.965424	-0.22821	0.520957	0
1602	0.965424	-0.22821	0.520957	0
1603	0.965424	-0.22821	0.520957	0
1604	0.965424	-0.22821	0.520957	0
1605	0.965424	-0.22821	0.520957	0
1606	0.965424	-0.22821	0.520957	0
1607	0.965424	-0.22821	0.520957	0
1608	0.965424	-0.22821	0.520957	0
1609	0.965424	-0.22821	0.520957	0
1610	0.965424	-0.22821	0.520957	0
1611	0.965424	-0.22821	0.520957	0
1612	0.965424	-0.22821	0.520957	0
1613	0.965424	-0.22821	0.520957	0
1614	0.965424	-0.22821	0.520957	0
1615	0.965424	-0.22821	0.520957	0
1616	0.965424	-0.22821	0.520957	0
1617	0.965424	-0.22821	0.520957	0
1618	0.965424	-0.22821	0.520957	0
1619	0.965424	-0.22821	0.520957	0
1620	0.965424	-0.22821	0.520957	0
1621	0.965424	-0.22821	0.520957	0
1622	0.965424	-0.22821	0.520957	0
1623	0.965424	-0.22821	0.520957	0
1624	0.965424	-0.22821	0.520957	0
1625	0.965424	-0.22821	0.520957	0
1626	0.965424	-0.22821	0.520957	0
1627	0.965424	-0.22821	0.520957	0
1628	0.965424	-0.22821	0.520957	0
1629	0.965424	-0.22821	0.520957	0
1630	0.965424	-0.22821	0.520957	0
1631	0.965424	-0.22821	0.520957	0
1632	0.965424	-0.22821	0.520957	0
1633	0.965424	-0.22821	0.520957	0
1634	0.965424	-0.22821	0.520957	0
1635	0.965424	-0.22821	0.520957	0
1636	0.965424	-0.22821	0.520957	0
1637	0.965424	-0.22821	0.520957	0
1638	0.965424	-0.22821	0.520957	0
1639	0.965424	-0.22821	0.520957	0
1640	0.965424	-0.22821	0.520957	0
1641	0.965424	-0.22821	0.520957	0
1642	0.965424	-0.22821	0.520957	0
1643	0.965424	-0.22821	0.520957	0
1644	0.965424	-0.22821	0.520957	0
1645	0.965424	-0.22821	0.520957	0
1646	0.965424	-0.22821	0.520957	0
1647	0.965424	-0.22821	0.520957	0
1648	0.965424	-0.22821	0.520957	0
1649	0.965424	-0.22821	0.520957	0
1650	0.965424	-0.22821	0.520957	0
1651	0.965424	-0.22821	0.520957	0
1652	0.965424	-0.22821	0.520957	0
1653	0.965424	-0.22821	0.520957	0
1654	0.965424	-0.22821	0.520957	0
1655	0.965424	-0.22821	0.520957	0
1656	0.965424	-0.22821	0.520957	0
1657	0.965424	-0.22821	0.520957	0
1658	0.965424	-0.22821	0.520957	0
1659	0.965424	-0.22821	0.520957	0
1660	0.965424	-0.22821	0.520957	0
1661	0.965424	-0.22821	0.520957	0
1662	0.965424	-0.22821	0.520957	0
1663	0.965424	-0.22821	0.520957	0
1664	0.965424	-0.22821	0.520957	0
1665	0.965424	-0.22821	0.520957	0
1666	0.965424	-0.22821	0.520957	0
1667	0.965424	-0.22821	0.520957	0
1668	0.965424	-0.22821	0.520957	0
1669	0.965424	-0.22821	0.520957	0
1670	0.965424	-0.22821	0.520957	0
1671	0.965424	-0.22821	0.520957	0
1672	0.965424	-0.22821	0.520957	0
1673	0.965424	-0.22821	0.520957	0
1674	0.965424	-0.22821	0.520957	0
1675	0.965424	-0.22821	0.520957	0
1676	0.965424	-0.22821	0.520957	0
1677	0.965424	-0.22821	0.520957	0
1678	0.965424	-0.22821	0.520957	0
1679	0.965424	-0.22821	0.520957	0
1680	0.965424	-0.22821	0.520957	0
1681	0.965424	-0.22821	0.520957	0
1682	0.965424	-0.22821	0.520957	0
1683	0.965424	-0.22821	0.520957	0
1684	0.965424	-0.22821	0.520957	0
1685	0.965424	-0.22821	0.520957	0
1686	0.965424	-0.22821	0.520957	0
1687	0.965424	-0.22821	0.520957	0
1688	0.965424	-0.22821	0.520957	0
1689	0.965424	-0.22821	0.520957	0
1690	0.965424	-0.22821	0.520957	0
1691	0.965424	-0.22821	0.520957	0
1692	0.965424	-0.22821	0.520957	0
1693	0.965424	-0.22821	0.520957	0
1694	0.965424	-0.22821	0.520957	0
1695	0.965424	-0.22821	0.520957	0
1696	0.965424	-0.22821	0.520957	0
1697	0.965424	-0.22821	0.520957	0
1698	0.965424	-0.22821	0.520957	0
1699	0.965424	-0.22821	0.520957	0
1700	0.965424	-0.22821	0.520957	0
1701	0.965424	-0.22821	0.520957	0
1702	0.965424	-0.22821	0.520957	0
1703	0.965424	-0.22821	0.520957	0
1704	0.965424	-0.22821	0.520957	0
1705	0.965424	-0.22821	0.520957	0
1706	0.965424	-0.22821	0.520957	0
1707	0.965424	-0.22821	0.520957	0
1708	0.965424	-0.22821	0.520957	0
1709	0.965424	-0.22821	0.520957	0
1710	0.965424	-0.22821	0.520957	0
1711	0.965424	-0.22821	0.520957	0
1712	0.965424	-0.22821	0.520957	0
1713	0.965424	-0.22821	0.520957	0
1714	0.965424	-0.22821	0.520957	0
1715	0.965424	-0.22821	0.520957	0
1716	0.965424	-0.22821	0.520957	0
1717	0.965424	-0.22821	0.520957	0
1718	0.965424	-0.22821	0.520957	0
1719	0.965424	-0.22821	0.520957	0
1720	0.965424	-0.22821	0.520957	0
1721	0.965424	-0.22821	0.520957	0
1722	0.965424	-0.22821	0.520957	0
1723	0.965424	-0.22821	0.520957	0
1724	0.965424	-0.22821	0.520957	0
1725	0.965424	-0.22821	0.520957	0
1726	0.965424	-0.22821	0.520957	0
1727	0.965424	-0.22821	0.520957	0
1728	0.965424	-0.22821	0.520957	0
1729	0.965424	-0.22821	0.520957	0
1730	0.965424	-0.22821	0.520957	0
1731	0.965424	-0.22821	0.520957	0
1732	0.965424	-0.22821	0.520957	0
1733	0.965424	-0.22821	0.520957	0
1734	0.965424	-0.22821	0.520957	0
1735	0.965424	-0.22821	0.520957	0
1736	0.965424	-0.22821	0.520957	0
1737	0.965424	-0.22821	0.520957	0
1738	0.965424	-0.22821	0.520957	0
1739	0.965424	-0.22821	0.520957	0
1740	0.965424	-0.22821	0.520957	0
1741	0.965424	-0.22821	0.520957	0
1742	0.965424	-0.22821	0.520957	0
1743	0.965424	-0.22821	0.520957	0
1744	0.965424	-0.22821	0.520957	0
1745	0.965424	-0.22821	0.520957	0
1746	0.965424	-0.22821	0.520957	0
1747	0.965424	-0.22821	0.520957	0
1748	0.965424	-0.22821	0.520957	0
1749	0.965424	-0.22821	0.520957	0
1750	0.965424	-0.22821	0.520957	0
1751	0.965424	-0.22821	0.520957	0
1752	0.965424	-0.22821	0.520957	0
1753	0.965424	-0.22821	0.520957	0
1754	0.965424	-0.22821	0.520957	0
1755	0.965424	-0.22821	0.520957	0
1756	0.965424	-0.22821	0.520957	0
1757	0.965424	-0.22821	0.520957	0
1758	0.965424	-0.22821	0.520957	0
1759	0.965424	-0.22821	0.520957	0
1760	0.965424	-0.22821	0.520957	0
1761	0.965424	-0.22821	0.520957	0
1762	0.965424	-0.22821	0.520957	0
1763	0.965424	-0.22821	0.520957	0
1764	0.965424	-0.22821	0.520957	0
1765	0.965424	-0.22821	0.520957	0
1766	0.965424	-0.22821	0.520957	0
1767	0.965424	-0.22821	0.520957	0
1768	0.965424	-0.22821	0.520957	0
1769	0.965424	-0.22821	0.520957	0
1770	0.965424	-0.22821	0.520957	0
1771	0.965424	-0.22821	0.520957	0
1772	0.965424	-0.22821	0.520957	0
1773	0.965424	-0.22821	0.520957	0
1774	0.965424	-0.22821	0.520957	0
1775	0.965424	-0.22821	0.520957	0
1776	0.965424	-0.22821	0.520957	0
1777	0.965424	-0.22821	0.520957	0
1778	0.965424	-0.22821	0.520957	0
1779	0.965424	-0.22821	0.520957	0
1780	0.965424	-0.22821	0.520957	0
1781	0.965424	-0.22821	0.520957	0
1782	0.965424	-0.22821	0.520957	0
1783	0.965424	-0.22821	0.520957	0
1784	0.965424	-0.22821	0.520957	0
1785	0.965424	-0.22821	0.520957	0
1786	0.965424	-0.22821	0.520957	0
1787	0.965424	-0.22821	0.520957	0
1788	0.965424	-0.22821	0.520957	0
1789	0.965424	-0.22821	0.520957	0
1790	0.965424	-0.22821	0.520957	0
1791	0.965424	-0.22821	0.520957	0
1792	0.965424	-0.22821	0.520957	0
1793	0.965424	-0.22821	0.520957	0
1794	0.965424	-0.22821	0.520957	0
1795	0.965424	-0.22821	0.520957	0
1796	0.965424	-0.22821	0.520957	0
1797	0.965424	-0.22821	0.520957	0
1798	0.965424	-0.22821	0.520957	0
1799	0.965424	-0.22821	0.520957	0
1800	0.965424	-0.22821	0.520957	0
1801	0.965424	-0.22821	0.520957	0
1802	0.965424	-0.22821	0.520957	0
1803	0.965424	-0.22821	0.520957	0
1804	0.965424	-0.22821	0.520957	0
1805	0.965424	-0.22821	0.520957	0
1806	0.965424	-0.22821	0.520957	0
1807	0.965424	-0.22821	0.520957	0
1808	0.965424	-0.22821	0.520957	0
1809	0.965424	-0.22821	0.520957	0
1810	0.965424	-0.22821	0.520957	0
1811	0.965424	-0.22821	0.520957	0
1812	0.965424	-0.22821	0.520957	0
1813	0.965424	-0.22821	0.520957	0
1814	0.965424	-0.22821	0.520957	0
1815	0.965424	-0.22821	0.520957	0
1816	0.965424	-0.22821	0.520957	0
1817	0.965424	-0.22821	0.520957	0
1818	0.965424	-0.22821	0.520957	0
1819	0.965424	-0.22821	0.520957	0
1820	0.965424	-0.22821	0.520957	0
1821	0.965424	-0.22821	0.520957	0
1822	0.965424	-0.22821	0.520957	0
1823	0.965424	-0.22821	0.520957	0
1824	0.965424	-0.22821	0.520957	0
1825	0.965424	-0.22821	0.520957	0
1826	0.965424	-0.22821	0.520957	0
1827	0.965424	-0.22821	0.520957	0
1828	0.965424	-0.22821	0.520957	0
1829	0.965424	-0.22821	0.520957	0
1830	0.965424	-0.22821	0.520957	0
1831	0.965424	-0.22821	0.520957	0
1832	0.965424	-0.22821	0.520957	0
1833	0.965424	-0.22821	0.520957	0
1834	0.965424	-0.22821	0.520957	0
1835	0.965424	-0.22821	0.520957	0
1836	0.965424	-0.22821	0.520957	0
1837	0.965424	-0.22821	0.520957	0
1838	0.965424	-0.22821	0.520957	0
1839	0.965424	-0.22821	0.520957	0
1840	0.965424	-0.22821	0.520957	0
1841	0.965424	-0.22821	0.520957	0
1842	0.965424	-0.22821	0.520957	0
1843	0.965424	-0.22821	0.520957	0
1844	0.965424	-0.22821	0.520957	0
1845	0.965424	-0.22821	0.520957	0
1846	0.965424	-0.22821	0.520957	0
1847	0.965424	-0.22821	0.520957	0
1848	0.965424	-0.22821	0.520957	0
1849	0.965424	-0.22821	0.520957	0
1850	0.965424	-0.22821	0.520957	0
1851	0.965424	-0.22821	0.520957	0
1852	0.965424	-0.22821	0.520957	0
1853	0.965424	-0.22821	0.520957	0
1854	0.965424	-0.22821	0.520957	0
1855	0.965424	-0.22821	0.520957	0
1856	0.965424	-0.22821	0.520957	0
1857	0.965424	-0.22821	0.520957	0
1858	0.965424	-0.22821	0.520957	0
1859	0.965424	-0.22821	0.520957	0
1860	0.965424	-0.22821	0.520957	0
1861	0.965424	-0.22821	0.520957	0
1862	0.965424	-0.22821	0.520957	0
1863	0.965424	-0.22821	0.520957	0
1864	0.965424	-0.22821	0.520957	0
1865	0.965424	-0.22821	0.520957	0
1866	0.965424	-0.22821	0.520957	0
1867	0.965424	-0.22821	0.520957	0
1868	0.965424	-0.22821	0.520957	0
1869	0.965424	-0.22821	0.520957	0
1870	0.965424	-0.22821	0.520957	0
1871	0.965424	-0.22821	0.520957	0
1872	0.965424	-0.22821	0.520957	0
1873	0.965424	-0.22821	0.520957	0
1874	0.965424	-0.22821	0.520957	0
1875	0.965424	-0.22821	0.520957	0
1876	0.965424	-0.22821	0.520957	0
1877	0.965424	-0.22821	0.520957	0
1878	0.965424	-0.22821	0.520957	0
1879	0.965424	-0.22821	0.520957	0
1880	0.965424	-0.22821	0.520957	0
1881	0.965424	-0.22821	0.520957	0
1882	0.965424	-0.22821	0.520957	0
1883	0.965424	-0.22821	0.520957	0
1884	0.965424	-0.22821	0.520957	0
1885	0.965424	-0.22821	0.520957	0
1886	0.965424	-0.22821	0.520957	0
1887	0.965424	-0.22821	0.520957	0
1888	0.965424	-0.22821	0.520957	0
1889	0.965424	-0.22821	0.520957	0
1890	0.965424	-0.22821	0.520957	0
1891	0.965424	-0.22821	0.520957	0
1892	0.965424	-0.22821	0.520957	0
1893	0.965424	-0.22821	0.520957	0
1894	0.965424	-0.22821	0.520957	0
1895	0.965424	-0.22821	0.520957	0
1896	0.965424	-0.22821	0.520957	0
1897	0.965424	-0.22821	0.520957	0
1898	0.965424	-0.22821	0.520957	0
1899	0.965424	-0.22821	0.520957	0
1900	0.965424	-0.22821	0.520957	0
1901	0.965424	-0.22821	0.520957	0
1902	0.965424	-0.22821	0.520957	0
1903	0.965424	-0.22821	0.520957	0
1904	0.965424	-0.22821	0.520957	0
1905	0.965424	-0.22821	0.520957	0
1906	0.965424	-0.22821	0.520957	0
1907	0.965424	-0.22821	0.520957	0
1908	0.965424	-0.22821	0.520957	0
1909	0.965424	-0.22821	0.520957	0
1910	0.965424	-0.22821	0.520957	0
1911	0.965424	-0.22821	0.520957	0
1912	0.965424	-0.22821	0.520957	0
1913	0.965424	-0.22821	0.520957	0
1914	0.965424	-0.22821	0.520957	0
1915	0.965424	-0.22821	0.520957	0
1916	0.965424	-0.22821	0.520957	0
1917	0.965424	-0.22821	0.520957	0
1918	0.965424	-0.22821	0.520957	0
1919	0.965424	-0.22821	0.520957	0
1920	0.965424	-0.22821	0.520957	0
1921	0.965424	-0.22821	0.520957	0
1922	0.965424	-0.22821	0.520957	0
1923	0.965424	-0.22821	0.520957	0
1924	0.965424	-0.22821	0.520957	0
1925	0.965424	-0.22821	0.520957	0
1926	0.965424	-0.22821	0.520957	0
1927	0.965424	-0.22821	0.520957	0
1928	0.965424	-0.22821	0.520957	0
1929	0.965424	-0.22821	0.520957	0
1930	0.965424	-0.22821	0.520957	0
1931	0.965424	-0.22821	0.520957	0
1932	0.965424	-0.22821	0.520957	0
1933	0.965424	-0.22821	0.520957	0
1934	0.965424	-0.22821	0.520957	0
1935	0.965424	-0.22821	0.520957	0
1936	0.965424	-0.22821	0.520957	0
1937	0.965424	-0.22821	0.520957	0
1938	0.965424	-0.22821	0.520957	0
1939	0.965424	-0.22821	0.520957	0
1940	0.965424	-0.22821	0.520957	0
1941	0.965424	-0.22821	0.520957	0
1942	0.965424	-0.22821	0.520957	0
1943	0.965424	-0.22821	0.520957	0
1944	0.965424	-0.22821	0.520957	0
1945	0.965424	-0.22821	0.520957	0
1946	0.965424	-0.22821	0.520957	0
1947	0.965424	-0.22821	0.520957	0
1948	0.965424	-0.22821	0.520957	0
1949	0.965424	-0.22821	0.520957	0
1950	0.965424	-0.22821	0.520957	0
1951	0.965424	-0.22821	0.520957	0
1952	0.965424	-0.22821	0.520957	0
1953	0.965424	-0.22821	0.520957	0
1954	0.965424	-0.22821	0.520957	0
1955	0.965424	-0.22821	0.520957	0
1956	0.965424	-0.22821	0.520957	0
1957	0.965424	-0.22821	0.520957	0
1958	0.965424	-0.22821	0.520957	0
1959	0.965424	-0.22821	0.520957	0
1960	0.965424	-0.22821	0.520957	0
1961	0.965424	-0.22821	0.520957	0
1962	0.965424	-0.22821	0.520957	0
1963	0.965424	-0.22821	0.520957	0
1964	0.965424	-0.22821	0.520957	0
1965	0.965424	-0.22821	0.520957	0
